"","Rotación","Edad","Viaje de Negocios","Departamento","Distancia_Casa","Educación","Campo_Educación","Satisfacción_Ambiental","Genero","Cargo","Indicador de Satisfación_Laboral","Estado_Civil","Ingreso_Mensual","Numero de Trabajos_Anteriores","Horas_Extra","Porcentaje_aumento_salarial","Rendimiento_Laboral","Numero de Años_Experiencia","Numero de Capacitaciones","Equilibrio_Trabajo_Vida","Numero años en Antigüedad_Cargo","Numero de Años_ultima_promoción","Numero de Años_acargo_con_mismo_jefe"
"1060","No",12775,"Raramente","Ventas",7,1,"Ciencias",4,"M","Representante_Ventas",3,"Casado",2404,1,"No",13,3,1,3,3,0,0,0
"1061","Si",8760,"Frecuentemente","IyD",9,3,"Salud",2,"M","Tecnico_Laboratorio",1,"Soltero",3172,2,"Si",11,3,4,2,2,0,0,0
"1062","No",8760,"No_Viaja","Ventas",13,2,"Ciencias",4,"F","Representante_Ventas",2,"Casado",2033,1,"No",13,3,1,2,3,0,0,0
"1063","No",16060,"Frecuentemente","IyD",2,1,"Salud",2,"M","Director_Manofactura",3,"Soltero",10209,5,"Si",18,3,16,2,2,2,2,2
"1064","No",10585,"Raramente","Ventas",19,3,"Ciencias",3,"M","Ejecutivo_Ventas",3,"Divorciado",8620,1,"No",14,3,10,3,3,7,0,4
"1065","No",10950,"Raramente","RH",1,3,"Ciencias",3,"M","Recursos_Humanos",3,"Divorciado",2064,0,"No",21,4,6,3,4,3,1,3
"1066","No",20075,"Raramente","IyD",4,4,"Ciencias",4,"M","Representante_Salud",3,"Casado",4035,0,"Si",16,3,4,2,3,2,1,2
"1067","No",12045,"Raramente","IyD",4,4,"Salud",1,"F","Tecnico_Laboratorio",2,"Casado",3838,8,"No",11,3,8,5,3,4,0,2
"1068","No",17155,"Raramente","Ventas",14,3,"Salud",3,"F","Ejecutivo_Ventas",3,"Casado",4591,3,"Si",17,3,11,4,2,4,1,2
"1069","Si",10220,"Frecuentemente","IyD",2,2,"Salud",3,"M","Tecnico_Laboratorio",1,"Soltero",2561,7,"No",11,3,8,2,2,0,0,0
"1070","No",10220,"Raramente","IyD",1,3,"Ciencias",1,"M","Investigador_Cientifico",3,"Divorciado",1563,1,"No",14,3,1,2,1,0,0,0
"1071","No",10220,"Frecuentemente","Ventas",7,3,"Ciencias",3,"M","Ejecutivo_Ventas",1,"Soltero",4898,0,"No",14,3,5,5,3,2,1,3
"1072","No",17885,"Raramente","IyD",3,2,"Salud",3,"F","Tecnico_Laboratorio",1,"Casado",4789,4,"No",25,4,10,3,3,2,1,2
"1073","No",10585,"Frecuentemente","IyD",2,1,"Ciencias",4,"F","Tecnico_Laboratorio",2,"Casado",3180,0,"No",13,3,4,3,3,2,0,2
"1074","No",10220,"Raramente","IyD",29,1,"Ciencias",3,"M","Director_Manofactura",2,"Casado",6549,1,"No",14,3,8,2,2,6,1,7
"1075","No",12045,"Raramente","IyD",8,5,"Ciencias",4,"M","Representante_Salud",3,"Soltero",6388,2,"Si",17,3,14,6,3,0,0,0
"1076","No",11680,"Raramente","IyD",10,3,"Salud",3,"M","Gerente",4,"Soltero",11244,2,"No",25,4,10,5,4,2,0,0
"1077","No",19710,"Frecuentemente","IyD",11,4,"Salud",2,"F","Gerente",4,"Divorciado",16032,3,"No",20,4,26,2,3,9,1,12
"1078","Si",10585,"Raramente","IyD",1,4,"Tecnicos",1,"M","Investigador_Cientifico",1,"Soltero",2362,6,"No",13,3,11,2,1,7,0,7
"1079","No",16060,"Raramente","IyD",28,3,"Ciencias",4,"M","Director_Investigación",1,"Casado",16328,3,"No",13,3,24,1,4,6,14,17
"1080","No",14235,"Raramente","IyD",6,3,"Ciencias",2,"F","Director_Manofactura",2,"Soltero",8376,4,"No",18,3,9,3,3,0,2,2
"1081","No",16790,"Raramente","Ventas",3,3,"Ciencias",3,"F","Gerente",2,"Casado",16606,8,"No",12,3,23,2,4,12,5,1
"1082","No",12775,"Raramente","IyD",16,3,"Ciencias",4,"F","Representante_Salud",2,"Soltero",8606,1,"No",19,3,11,3,1,8,3,3
"1083","No",8395,"Raramente","IyD",20,1,"Ciencias",1,"M","Tecnico_Laboratorio",3,"Soltero",2272,0,"No",14,3,5,2,3,3,1,2
"1084","Si",14600,"Raramente","IyD",9,4,"Ciencias",4,"M","Tecnico_Laboratorio",1,"Soltero",2018,3,"No",14,3,15,3,1,4,1,0
"1085","No",12410,"Raramente","Ventas",1,3,"Tecnicos",4,"M","Ejecutivo_Ventas",3,"Casado",7083,1,"Si",14,3,10,3,3,9,8,6
"1086","Si",11315,"Frecuentemente","IyD",3,3,"Ciencias",4,"F","Investigador_Cientifico",3,"Soltero",4084,1,"No",12,3,7,2,1,2,7,7
"1087","No",18250,"Frecuentemente","IyD",22,5,"Salud",3,"M","Director_Investigación",4,"Soltero",14411,1,"Si",13,3,32,2,3,6,13,9
"1088","No",12410,"Raramente","Ventas",7,2,"Tecnicos",2,"M","Representante_Ventas",3,"Casado",2308,0,"Si",25,4,12,4,3,10,5,7
"1089","No",15330,"Raramente","IyD",2,3,"Salud",3,"M","Tecnico_Laboratorio",2,"Casado",4841,4,"No",14,3,4,3,3,0,0,0
"1090","No",13505,"Raramente","IyD",13,3,"Salud",1,"M","Investigador_Cientifico",4,"Casado",4285,1,"No",17,3,10,2,3,8,3,7
"1091","No",10585,"Raramente","IyD",8,1,"Otra",3,"F","Representante_Salud",1,"Casado",9715,3,"No",13,3,9,3,3,7,0,7
"1092","No",12045,"Raramente","IyD",25,3,"Ciencias",4,"M","Director_Manofactura",2,"Soltero",4320,1,"No",13,3,5,2,3,3,0,2
"1093","No",16425,"Raramente","IyD",28,3,"Tecnicos",4,"M","Investigador_Cientifico",4,"Casado",2132,4,"No",20,4,8,3,3,4,0,3
"1094","No",15330,"Frecuentemente","IyD",2,3,"Ciencias",4,"M","Representante_Salud",4,"Casado",10124,2,"Si",14,3,24,3,1,8,13,9
"1095","No",14600,"Raramente","Ventas",9,2,"Salud",1,"M","Ejecutivo_Ventas",1,"Casado",5473,0,"No",12,3,9,5,4,4,7,1
"1096","No",12045,"Raramente","IyD",28,4,"Ciencias",2,"M","Tecnico_Laboratorio",3,"Casado",5207,1,"Si",12,3,15,3,3,14,5,7
"1097","No",14600,"Raramente","RH",6,2,"Salud",3,"M","Gerente",4,"Soltero",16437,1,"Si",21,4,21,2,3,7,7,7
"1098","No",8760,"Raramente","IyD",21,2,"Tecnicos",3,"M","Tecnico_Laboratorio",1,"Divorciado",2296,0,"No",14,3,2,3,3,1,0,0
"1099","No",14600,"No_Viaja","IyD",8,2,"Ciencias",4,"M","Representante_Salud",4,"Divorciado",4069,3,"Si",18,3,8,2,3,2,2,2
"1100","No",16425,"Raramente","IyD",1,4,"Tecnicos",1,"M","Representante_Salud",2,"Divorciado",7441,1,"No",12,3,10,4,3,8,7,7
"1101","No",12775,"Raramente","Ventas",28,4,"Ciencias",2,"F","Representante_Ventas",3,"Casado",2430,0,"No",23,4,6,5,3,3,4,2
"1102","No",11680,"Raramente","IyD",5,2,"Ciencias",4,"F","Investigador_Cientifico",2,"Casado",5878,3,"No",12,3,12,2,3,1,2,5
"1103","No",13140,"Raramente","Ventas",2,4,"Ciencias",3,"M","Representante_Ventas",4,"Soltero",2644,3,"Si",21,4,7,3,2,2,1,2
"1104","No",17520,"Raramente","Ventas",16,4,"Ciencias",3,"F","Ejecutivo_Ventas",3,"Divorciado",6439,8,"No",14,3,18,2,3,7,7,7
"1105","No",10585,"Raramente","IyD",9,3,"Ciencias",3,"M","Investigador_Cientifico",3,"Casado",2451,6,"No",18,3,5,2,2,0,0,0
"1106","No",12045,"Raramente","Ventas",8,4,"Ciencias",1,"M","Ejecutivo_Ventas",1,"Casado",6392,2,"No",13,3,8,6,1,2,2,2
"1107","Si",10950,"Raramente","Ventas",1,3,"Ciencias",2,"M","Ejecutivo_Ventas",1,"Casado",9714,1,"No",11,3,10,4,3,8,6,7
"1108","No",13870,"Frecuentemente","RH",10,4,"Humanidades",3,"M","Recursos_Humanos",3,"Casado",6077,3,"No",11,3,10,2,3,3,1,2
"1109","No",12775,"Raramente","IyD",1,3,"Salud",4,"M","Tecnico_Laboratorio",1,"Soltero",2450,1,"No",19,3,3,3,3,0,1,2
"1110","No",10950,"Raramente","Ventas",29,4,"Tecnicos",3,"M","Ejecutivo_Ventas",2,"Casado",9250,3,"No",12,3,9,3,3,2,1,3
"1111","Si",12775,"Raramente","IyD",2,3,"Ciencias",1,"F","Tecnico_Laboratorio",1,"Divorciado",2074,1,"Si",12,3,1,2,3,0,0,0
"1112","Si",19345,"Raramente","IyD",2,5,"Tecnicos",3,"F","Director_Manofactura",4,"Casado",10169,0,"No",16,3,34,4,3,7,1,9
"1113","Si",13870,"Raramente","IyD",2,3,"Salud",3,"M","Director_Manofactura",2,"Casado",4855,4,"No",11,3,7,2,3,2,1,4
"1114","No",11680,"No_Viaja","IyD",1,4,"Tecnicos",4,"M","Investigador_Cientifico",1,"Casado",4087,4,"No",14,3,9,3,2,5,1,2
"1115","No",17520,"Raramente","IyD",15,4,"Otra",3,"F","Investigador_Cientifico",1,"Casado",2367,8,"No",12,3,10,3,2,2,7,6
"1116","No",12410,"Raramente","IyD",7,4,"Salud",1,"M","Investigador_Cientifico",4,"Soltero",2972,1,"No",13,3,1,4,1,0,0,0
"1117","No",20075,"Raramente","Ventas",26,5,"Mercadeo",3,"M","Gerente",4,"Casado",19586,1,"No",21,4,36,3,3,6,2,13
"1118","No",12410,"Raramente","IyD",1,4,"Ciencias",2,"M","Investigador_Cientifico",4,"Casado",5484,9,"No",17,3,9,3,2,2,2,1
"1119","No",9490,"Raramente","IyD",3,3,"Ciencias",1,"F","Investigador_Cientifico",4,"Casado",2061,1,"No",21,4,1,5,3,0,0,0
"1120","No",13870,"Raramente","Ventas",14,3,"Ciencias",3,"M","Ejecutivo_Ventas",2,"Casado",9924,0,"No",11,3,10,3,3,8,7,7
"1121","No",13870,"Raramente","Ventas",16,3,"Ciencias",2,"F","Ejecutivo_Ventas",2,"Soltero",4198,2,"No",12,3,8,5,4,2,1,2
"1122","No",13140,"Raramente","Ventas",1,4,"Ciencias",2,"F","Ejecutivo_Ventas",3,"Soltero",6815,6,"No",13,3,15,5,3,0,0,0
"1123","No",10585,"Raramente","IyD",3,1,"Salud",2,"M","Tecnico_Laboratorio",1,"Soltero",4723,1,"Si",18,3,10,3,3,9,1,5
"1124","No",12775,"Raramente","IyD",10,4,"Salud",1,"F","Representante_Salud",3,"Soltero",6142,3,"Si",16,3,10,4,3,2,0,4
"1125","No",14235,"Raramente","Ventas",6,3,"Salud",4,"M","Ejecutivo_Ventas",3,"Casado",8237,2,"No",11,3,11,3,3,6,7,6
"1126","No",10585,"Frecuentemente","IyD",2,1,"Ciencias",1,"M","Representante_Salud",4,"Divorciado",8853,1,"No",19,3,6,0,4,4,1,3
"1127","No",18250,"Raramente","Ventas",9,3,"Mercadeo",3,"M","Gerente",3,"Casado",19331,4,"Si",16,3,27,2,3,0,0,0
"1128","No",8395,"Raramente","IyD",10,3,"Tecnicos",4,"M","Investigador_Cientifico",3,"Casado",2073,2,"No",16,3,4,2,3,2,2,2
"1129","No",13140,"Frecuentemente","IyD",6,4,"Ciencias",1,"M","Tecnico_Laboratorio",1,"Casado",5562,3,"Si",13,3,9,3,3,2,0,2
"1130","No",15330,"Raramente","IyD",9,2,"Otra",4,"M","Gerente",4,"Soltero",19613,8,"No",22,4,24,2,3,0,0,1
"1131","No",12775,"Raramente","IyD",28,3,"Ciencias",2,"M","Tecnico_Laboratorio",3,"Casado",3407,1,"No",17,3,10,3,2,9,6,8
"1132","No",12410,"Frecuentemente","IyD",10,4,"Tecnicos",4,"M","Representante_Salud",3,"Casado",5063,1,"No",14,3,8,3,2,2,7,7
"1133","No",14600,"Raramente","Ventas",14,2,"Ciencias",4,"F","Ejecutivo_Ventas",1,"Casado",4639,1,"No",15,3,5,2,3,4,1,2
"1134","No",15695,"Raramente","IyD",27,3,"Tecnicos",4,"M","Tecnico_Laboratorio",2,"Divorciado",4876,5,"No",12,3,8,0,3,4,0,2
"1135","No",12775,"Raramente","IyD",7,2,"Ciencias",3,"M","Tecnico_Laboratorio",4,"Casado",2690,1,"No",18,3,1,5,2,0,0,1
"1136","No",16790,"Raramente","Ventas",1,4,"Ciencias",4,"M","Gerente",1,"Soltero",17567,1,"No",15,3,27,5,1,0,0,12
"1137","Si",10220,"Raramente","IyD",24,3,"Salud",3,"M","Tecnico_Laboratorio",2,"Casado",2408,1,"Si",17,3,1,3,3,1,0,0
"1138","No",8030,"No_Viaja","IyD",26,2,"Otra",2,"F","Investigador_Cientifico",3,"Casado",2814,1,"Si",14,3,4,2,2,2,1,3
"1139","No",18250,"Frecuentemente","IyD",20,5,"Salud",2,"M","Representante_Salud",3,"Casado",11245,2,"Si",15,3,32,3,3,8,12,13
"1140","No",11680,"Raramente","IyD",5,4,"Otra",2,"F","Investigador_Cientifico",4,"Casado",3312,3,"No",17,3,6,3,3,2,0,2
"1141","No",16060,"Raramente","IyD",7,3,"Salud",2,"F","Director_Investigación",4,"Divorciado",19049,0,"Si",14,3,23,4,2,7,1,10
"1142","No",10950,"Raramente","IyD",7,3,"Salud",2,"M","Investigador_Cientifico",2,"Casado",2141,1,"No",12,3,6,3,2,4,1,1
"1143","No",16425,"Raramente","IyD",5,5,"Salud",3,"F","Tecnico_Laboratorio",1,"Soltero",5769,1,"Si",14,3,10,3,3,7,1,4
"1144","No",16425,"No_Viaja","Ventas",26,3,"Mercadeo",1,"M","Ejecutivo_Ventas",1,"Casado",4385,1,"No",15,3,10,2,3,7,4,5
"1145","No",11315,"Frecuentemente","Ventas",2,4,"Otra",4,"M","Ejecutivo_Ventas",1,"Soltero",5332,7,"No",13,3,10,3,3,2,0,3
"1146","No",13140,"Raramente","IyD",12,4,"Ciencias",3,"F","Director_Manofactura",3,"Casado",4663,9,"Si",12,3,7,2,3,2,1,1
"1147","No",12410,"Frecuentemente","IyD",10,4,"Ciencias",3,"M","Director_Manofactura",4,"Divorciado",4724,1,"No",13,3,9,3,3,7,7,2
"1148","No",17885,"Raramente","IyD",25,4,"Ciencias",3,"F","Tecnico_Laboratorio",1,"Casado",3211,1,"No",14,3,10,3,2,6,1,4
"1149","No",14235,"Raramente","IyD",10,5,"Salud",2,"M","Director_Manofactura",1,"Casado",5377,2,"No",13,3,10,3,3,7,7,7
"1150","No",9855,"Raramente","IyD",19,3,"Otra",4,"M","Tecnico_Laboratorio",1,"Divorciado",4066,1,"No",11,3,7,3,3,7,0,7
"1151","No",12775,"Raramente","IyD",18,5,"Ciencias",2,"M","Investigador_Cientifico",1,"Casado",5208,1,"No",11,3,16,2,3,15,1,10
"1152","No",10220,"Raramente","IyD",27,3,"Salud",2,"F","Director_Manofactura",1,"Divorciado",4877,0,"No",21,4,6,5,2,3,0,0
"1153","No",7665,"Raramente","IyD",5,1,"Salud",3,"M","Investigador_Cientifico",4,"Soltero",3117,1,"No",18,3,3,2,3,2,2,2
"1154","Si",6570,"Frecuentemente","Ventas",3,2,"Salud",2,"F","Representante_Ventas",4,"Soltero",1569,1,"Si",12,3,0,2,4,0,0,0
"1155","No",17155,"Raramente","RH",26,4,"Ciencias",4,"F","Gerente",3,"Casado",19658,3,"No",11,3,27,2,3,2,1,0
"1156","No",14235,"Raramente","IyD",3,2,"Salud",3,"M","Tecnico_Laboratorio",3,"Divorciado",3069,0,"No",15,3,11,3,3,8,0,7
"1157","No",14600,"Raramente","IyD",15,3,"Ciencias",1,"F","Director_Manofactura",3,"Casado",10435,1,"No",13,3,18,2,3,15,14,12
"1158","No",12775,"No_Viaja","IyD",8,4,"Ciencias",3,"F","Representante_Salud",3,"Casado",4148,1,"No",12,3,15,5,3,11,2,9
"1159","No",13505,"Raramente","IyD",19,3,"Ciencias",3,"M","Director_Manofactura",3,"Casado",5768,3,"No",17,3,9,2,2,3,0,2
"1160","No",14235,"Frecuentemente","IyD",4,3,"Salud",1,"F","Director_Manofactura",3,"Soltero",5042,0,"No",13,3,10,2,1,2,3,8
"1161","No",16425,"Raramente","IyD",2,2,"Otra",4,"F","Director_Manofactura",4,"Divorciado",5770,1,"No",19,3,10,3,3,7,3,9
"1162","No",13870,"Raramente","IyD",2,2,"Salud",4,"F","Director_Manofactura",3,"Casado",7756,3,"Si",19,3,10,6,4,4,0,2
"1163","Si",12775,"Raramente","Ventas",10,3,"Salud",4,"M","Ejecutivo_Ventas",1,"Casado",10306,9,"No",17,3,15,3,3,12,6,0
"1164","No",13505,"Raramente","IyD",10,3,"Salud",2,"F","Investigador_Cientifico",2,"Casado",3936,1,"No",11,3,8,2,1,4,7,7
"1165","No",14600,"Raramente","IyD",16,3,"Ciencias",3,"F","Director_Manofactura",4,"Soltero",7945,6,"Si",15,3,18,2,2,2,3,3
"1166","No",16060,"Frecuentemente","RH",1,5,"Humanidades",1,"M","Recursos_Humanos",4,"Casado",5743,4,"Si",11,3,14,3,3,7,0,2
"1167","No",17520,"Frecuentemente","IyD",4,5,"Salud",3,"M","Gerente",4,"Casado",15202,2,"No",25,4,23,3,3,2,2,2
"1168","Si",12775,"Raramente","Ventas",15,2,"Salud",1,"M","Ejecutivo_Ventas",4,"Divorciado",5440,6,"Si",14,3,7,2,2,2,2,2
"1169","No",8760,"Frecuentemente","IyD",2,1,"Tecnicos",1,"F","Investigador_Cientifico",4,"Soltero",3760,1,"Si",13,3,6,2,3,3,1,3
"1170","No",9855,"Raramente","IyD",8,3,"Salud",2,"F","Investigador_Cientifico",3,"Casado",3517,7,"No",17,3,5,0,3,2,0,2
"1171","No",9855,"Frecuentemente","IyD",2,3,"Salud",4,"M","Investigador_Cientifico",4,"Soltero",2580,2,"No",13,3,6,0,2,2,1,2
"1172","Si",14600,"Raramente","IyD",7,3,"Ciencias",1,"M","Tecnico_Laboratorio",1,"Soltero",2166,3,"Si",14,3,10,3,1,2,0,3
"1173","No",10585,"Raramente","Ventas",10,3,"Salud",3,"M","Ejecutivo_Ventas",3,"Soltero",5869,9,"No",11,3,8,2,3,2,1,4
"1174","No",13140,"Raramente","IyD",5,4,"Ciencias",2,"F","Representante_Salud",1,"Casado",8008,4,"No",12,3,9,6,3,2,0,2
"1175","No",9125,"Frecuentemente","IyD",2,1,"Ciencias",4,"M","Director_Manofactura",3,"Divorciado",5206,1,"No",17,3,7,6,3,7,0,7
"1176","No",14235,"Raramente","IyD",12,3,"Salud",4,"M","Director_Manofactura",2,"Casado",5295,4,"No",21,4,7,3,3,4,1,0
"1177","No",17885,"Raramente","IyD",22,4,"Otra",1,"F","Director_Investigación",2,"Casado",16413,3,"No",16,3,27,2,3,2,1,2
"1178","No",18250,"Raramente","IyD",17,5,"Ciencias",4,"F","Director_Investigación",1,"Divorciado",13269,5,"No",15,3,19,3,3,11,1,11
"1179","No",7300,"Raramente","Ventas",2,3,"Salud",3,"F","Representante_Ventas",3,"Soltero",2783,1,"No",19,3,2,3,3,2,2,2
"1180","No",12410,"Raramente","IyD",3,3,"Ciencias",4,"F","Investigador_Cientifico",2,"Divorciado",5433,1,"No",12,3,11,2,3,8,7,9
"1181","No",13140,"Raramente","IyD",7,3,"Ciencias",1,"M","Tecnico_Laboratorio",2,"Soltero",2013,2,"No",11,3,15,4,3,3,1,3
"1182","No",17885,"Raramente","IyD",6,1,"Ciencias",3,"F","Representante_Salud",3,"Casado",13966,2,"Si",19,3,30,3,3,11,2,12
"1183","No",13140,"No_Viaja","IyD",1,4,"Salud",4,"F","Director_Manofactura",3,"Casado",4374,0,"No",15,3,4,6,3,2,1,2
"1184","No",13140,"Raramente","IyD",3,2,"Ciencias",4,"M","Representante_Salud",1,"Divorciado",6842,6,"No",20,4,13,3,3,4,0,4
"1185","No",19710,"Raramente","IyD",22,5,"Salud",2,"F","Gerente",3,"Casado",17426,3,"No",25,4,36,6,3,8,4,7
"1186","No",15695,"Raramente","IyD",15,2,"Ciencias",3,"M","Director_Investigación",3,"Casado",17603,1,"No",24,4,14,3,3,10,6,11
"1187","Si",12775,"Frecuentemente","Ventas",12,4,"Otra",4,"M","Ejecutivo_Ventas",4,"Soltero",4581,3,"Si",24,4,13,2,4,9,6,7
"1188","No",13870,"Frecuentemente","IyD",1,3,"Ciencias",4,"M","Investigador_Cientifico",4,"Casado",4735,7,"No",15,3,19,4,4,11,2,9
"1189","No",10585,"Raramente","Ventas",5,3,"Salud",1,"M","Ejecutivo_Ventas",2,"Divorciado",4187,1,"Si",13,3,10,3,2,0,0,9
"1190","No",12045,"Raramente","Ventas",2,4,"Salud",4,"M","Ejecutivo_Ventas",4,"Divorciado",5505,1,"No",14,3,6,5,3,2,0,4
"1191","No",11680,"Raramente","IyD",2,3,"Salud",4,"M","Investigador_Cientifico",2,"Divorciado",5470,0,"No",13,3,10,4,2,5,1,6
"1192","No",11315,"Raramente","Ventas",5,4,"Ciencias",1,"F","Ejecutivo_Ventas",4,"Casado",5476,1,"No",11,3,10,2,3,0,0,2
"1193","No",17885,"Raramente","IyD",16,3,"Salud",4,"F","Tecnico_Laboratorio",1,"Divorciado",2587,4,"Si",16,3,17,2,2,2,2,2
"1194","No",13870,"Frecuentemente","IyD",2,3,"Salud",4,"F","Tecnico_Laboratorio",2,"Soltero",2440,1,"No",22,4,4,3,3,3,3,3
"1195","No",17155,"Raramente","Ventas",2,4,"Ciencias",2,"F","Gerente",2,"Divorciado",15972,6,"No",14,3,29,2,3,2,1,2
"1196","No",17885,"Raramente","IyD",1,3,"Ciencias",3,"M","Gerente",3,"Soltero",15379,4,"No",14,3,23,2,3,7,0,0
"1197","No",14965,"Raramente","Ventas",23,2,"Ciencias",4,"M","Ejecutivo_Ventas",3,"Soltero",7082,3,"Si",16,3,21,2,3,0,0,2
"1198","No",7300,"Raramente","Ventas",9,1,"Ciencias",4,"M","Representante_Ventas",1,"Soltero",2728,1,"No",11,3,2,3,3,2,0,2
"1199","No",12045,"No_Viaja","Ventas",16,3,"Ciencias",3,"F","Ejecutivo_Ventas",4,"Divorciado",5368,1,"Si",25,4,7,2,3,5,1,2
"1200","No",13140,"Raramente","IyD",26,4,"Ciencias",1,"M","Representante_Salud",3,"Casado",5347,6,"No",14,3,10,2,2,2,0,2
"1201","No",16060,"Raramente","RH",1,3,"Ciencias",3,"F","Recursos_Humanos",4,"Divorciado",3195,4,"Si",18,3,8,2,3,2,2,2
"1202","Si",8395,"Raramente","IyD",8,1,"Salud",4,"M","Tecnico_Laboratorio",3,"Soltero",3989,1,"Si",11,3,5,2,3,4,1,2
"1203","No",13870,"Raramente","IyD",4,2,"Salud",4,"F","Tecnico_Laboratorio",3,"Casado",3306,7,"No",19,3,7,5,2,0,0,0
"1204","No",19345,"Raramente","IyD",24,4,"Salud",2,"M","Representante_Salud",4,"Casado",7005,3,"No",15,3,11,2,3,3,1,2
"1205","Si",17520,"Frecuentemente","Ventas",7,2,"Salud",4,"F","Representante_Ventas",3,"Casado",2655,2,"Si",11,3,19,3,3,7,7,7
"1206","Si",11680,"Raramente","IyD",2,4,"Ciencias",4,"M","Tecnico_Laboratorio",2,"Soltero",1393,1,"No",12,3,1,2,3,0,0,0
"1207","No",9490,"No_Viaja","IyD",7,3,"Salud",4,"M","Tecnico_Laboratorio",4,"Soltero",2570,1,"No",20,4,7,5,3,7,5,7
"1208","No",20075,"Raramente","IyD",22,3,"Tecnicos",1,"M","Investigador_Cientifico",2,"Divorciado",3537,5,"No",12,3,8,1,3,2,1,2
"1209","No",12410,"Raramente","IyD",5,2,"Salud",2,"M","Tecnico_Laboratorio",4,"Casado",3986,1,"No",14,3,15,3,4,10,4,13
"1210","No",21900,"Raramente","IyD",1,4,"Salud",3,"M","Representante_Salud",4,"Divorciado",10883,3,"No",20,4,19,2,4,0,0,0
"1211","No",12045,"Raramente","IyD",21,3,"Salud",2,"M","Tecnico_Laboratorio",2,"Casado",2028,1,"No",18,3,14,6,3,11,2,13
"1212","No",13505,"Frecuentemente","Ventas",1,4,"Salud",3,"M","Ejecutivo_Ventas",4,"Divorciado",9525,1,"No",14,3,6,2,2,3,1,3
"1213","No",12410,"Raramente","IyD",19,3,"Ciencias",2,"F","Investigador_Cientifico",4,"Casado",2929,1,"No",12,3,10,3,3,9,8,7
"1214","Si",8395,"Raramente","Ventas",7,3,"Ciencias",3,"M","Representante_Ventas",4,"Divorciado",2275,1,"Si",21,4,3,2,3,2,0,2
"1215","No",16060,"Raramente","IyD",2,3,"Ciencias",3,"F","Representante_Salud",4,"Casado",7879,1,"Si",19,3,9,2,3,7,6,7
"1216","No",12775,"Frecuentemente","IyD",2,4,"Salud",1,"M","Investigador_Cientifico",4,"Soltero",4930,0,"Si",14,3,6,2,4,4,1,4
"1217","No",15695,"Raramente","Ventas",2,3,"Salud",4,"M","Ejecutivo_Ventas",4,"Casado",7847,1,"Si",17,3,10,3,3,9,8,8
"1218","No",8760,"Raramente","IyD",9,3,"Salud",3,"M","Investigador_Cientifico",3,"Casado",4401,1,"No",16,3,5,1,3,3,0,4
"1219","No",14965,"Raramente","Ventas",6,3,"Mercadeo",4,"M","Ejecutivo_Ventas",3,"Soltero",9241,1,"No",12,3,10,3,3,8,8,7
"1220","No",10585,"Raramente","IyD",9,4,"Salud",4,"F","Tecnico_Laboratorio",3,"Casado",2974,9,"No",17,3,9,2,3,3,1,2
"1221","No",13140,"Raramente","Ventas",2,4,"Ciencias",3,"F","Representante_Ventas",4,"Soltero",4502,3,"No",15,3,17,2,2,7,6,7
"1222","No",16425,"No_Viaja","IyD",1,1,"Ciencias",3,"M","Representante_Salud",3,"Casado",10748,3,"No",23,4,25,3,2,15,14,4
"1223","Si",8760,"Raramente","RH",22,1,"Humanidades",4,"M","Recursos_Humanos",3,"Casado",1555,1,"No",11,3,1,2,3,0,0,0
"1224","Si",17155,"Frecuentemente","Ventas",9,3,"Ciencias",3,"M","Ejecutivo_Ventas",3,"Casado",12936,7,"No",11,3,25,3,1,5,14,10
"1225","No",9490,"Raramente","IyD",17,4,"Salud",4,"M","Tecnico_Laboratorio",3,"Casado",2305,1,"No",15,3,3,3,4,2,0,2
"1226","No",16425,"Raramente","IyD",28,2,"Tecnicos",4,"F","Director_Investigación",2,"Soltero",16704,1,"No",11,3,21,2,3,6,8,6
"1227","No",11680,"Frecuentemente","IyD",10,3,"Ciencias",1,"M","Investigador_Cientifico",3,"Casado",3433,6,"No",13,3,10,3,2,2,1,3
"1228","No",11315,"Raramente","IyD",2,4,"Ciencias",2,"M","Tecnico_Laboratorio",3,"Casado",3477,1,"No",14,3,6,2,4,2,0,3
"1229","No",14965,"No_Viaja","RH",4,3,"Humanidades",3,"M","Recursos_Humanos",2,"Casado",6430,6,"No",19,3,10,4,3,2,1,2
"1230","No",14600,"Raramente","IyD",8,2,"Ciencias",2,"F","Director_Manofactura",1,"Casado",6516,2,"Si",16,3,18,3,3,0,0,0
"1231","No",8760,"Raramente","IyD",29,1,"Salud",2,"M","Tecnico_Laboratorio",1,"Divorciado",3907,1,"No",13,3,6,2,4,2,1,2
"1232","No",16790,"Raramente","IyD",13,4,"Ciencias",3,"M","Representante_Salud",2,"Soltero",5562,6,"No",14,3,19,3,3,7,0,9
"1233","No",12775,"Raramente","IyD",27,4,"Ciencias",4,"M","Director_Manofactura",3,"Casado",6883,2,"No",16,3,17,3,3,7,0,7
"1234","No",10950,"Raramente","IyD",16,1,"Ciencias",2,"M","Investigador_Cientifico",4,"Casado",2862,1,"No",12,3,10,2,2,0,0,8
"1235","No",17155,"No_Viaja","Ventas",2,4,"Mercadeo",3,"M","Ejecutivo_Ventas",2,"Casado",4978,7,"No",11,3,4,3,1,0,0,0
"1236","No",16790,"Raramente","Ventas",2,3,"Ciencias",3,"M","Ejecutivo_Ventas",4,"Divorciado",10368,4,"Si",12,3,13,5,2,6,0,3
